customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
6260-XLACS,Male,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.7,117.8,0,0-12,29.449263768405793,False,True,False,False,False,True
3566-CAAYU,Female,0,1,1,64,0,No phone service,No,Yes,Yes,Yes,No,Yes,0,Electronic check,49.85,3210.35,0,61-72,50.16164037243691,False,False,True,True,False,False
4983-CCWMC,Male,0,0,0,3,1,No,No,No,No,No,No,No,1,Mailed check,69.6,207.4,0,0-12,69.13102896570113,True,False,False,False,True,False
9103-CXVOK,Male,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,19.75,19.75,0,0-12,19.748025197480253,True,False,False,False,False,True
2896-TBNBE,Male,0,1,0,40,1,No,No,Yes,Yes,No,No,No,0,Electronic check,80.8,3132.75,0,37-48,78.31855420361448,False,True,False,False,True,False
4797-AXPXK,Female,0,0,1,1,1,No,Yes,Yes,No,Yes,No,No,1,Electronic check,60.0,60.0,1,0-12,59.99400059994001,True,False,False,True,False,False
5229-PRWKT,Male,0,0,0,8,1,Yes,No,No,No,No,No,Yes,1,Electronic check,86.55,649.65,1,0-12,81.20523493456332,True,False,False,False,True,False
6982-UQZLY,Female,1,1,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.85,20.85,1,0-12,20.847915208479154,True,False,False,False,False,True
2522-WLNSF,Female,1,1,0,34,1,No,No,No,Yes,Yes,Yes,No,0,Bank transfer (automatic),64.2,2106.3,0,25-36,61.94981779465355,False,True,False,True,False,False
3841-CONLJ,Female,0,1,0,1,0,No phone service,No,No,No,No,No,Yes,0,Electronic check,35.0,35.0,0,0-12,34.996500349965004,True,False,False,True,False,False
5057-LCOUI,Female,0,0,0,39,0,No phone service,No,No,Yes,No,Yes,Yes,1,Electronic check,50.75,2011.4,1,37-48,51.57422673275197,True,False,False,True,False,False
0193-ESZXP,Female,1,1,0,58,1,No,Yes,Yes,No,Yes,Yes,Yes,1,Credit card (automatic),105.5,6205.5,1,49-60,106.99119484276751,False,True,False,False,True,False
4475-NVTLU,Male,0,1,1,45,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,19.2,903.7,0,37-48,20.0821775951609,False,False,True,False,False,True
4369-HTUIF,Male,1,0,0,6,1,No,Yes,No,No,No,Yes,No,1,Bank transfer (automatic),85.15,503.6,1,0-12,83.93193446775888,True,False,False,False,True,False
9386-LDCZR,Male,0,0,0,43,1,No,Yes,Yes,Yes,Yes,No,No,1,Credit card (automatic),90.65,3882.3,0,37-48,90.28583654456617,False,True,False,False,True,False
9585-KKMFD,Male,0,1,1,41,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.0,879.8,0,37-48,21.458484247599394,False,False,True,False,False,True
5399-ZIMKF,Male,0,0,0,5,1,No,No,Yes,No,No,No,No,1,Electronic check,74.65,383.65,0,0-12,76.72846543069139,True,False,False,False,True,False
0336-KXKFK,Male,0,0,0,72,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,1,Credit card (automatic),61.2,4390.25,0,,60.975609756097555,False,False,True,True,False,False
5619-XZZKR,Male,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.95,68.2,0,0-12,17.049573760655985,False,True,False,False,False,True
3948-FVVRP,Male,0,1,1,9,1,No,No,Yes,No,Yes,No,No,0,Mailed check,54.8,452.8,0,0-12,50.310552104976615,True,False,False,True,False,False
5327-XOKKY,Male,1,1,0,72,1,Yes,No,No,Yes,No,Yes,Yes,1,Credit card (automatic),73.45,5329.0,0,,74.01378609196375,False,False,True,True,False,False
0983-TATYJ,Female,0,1,0,33,1,No,No,No,No,Yes,No,No,1,Mailed check,51.45,1758.9,0,25-36,53.29983848533792,False,True,False,True,False,False
1813-JYWTO,Female,0,1,0,72,1,Yes,Yes,No,No,No,No,No,0,Bank transfer (automatic),80.45,5737.6,0,,79.68877821003026,False,False,True,False,True,False
0156-FVPTA,Male,0,1,0,22,1,No,Yes,No,No,Yes,No,No,1,Electronic check,54.2,1152.7,1,13-24,52.39521638538007,True,False,False,True,False,False
1984-FCOWB,Female,0,1,0,70,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Electronic check,109.5,7674.55,1,61-72,109.63627194818292,False,True,False,False,True,False
0654-HMSHN,Male,0,1,1,21,1,Yes,No,Yes,Yes,No,Yes,Yes,0,Electronic check,104.4,2157.95,1,13-24,102.75903448078817,True,False,False,False,True,False
6719-OXYBR,Male,0,0,0,15,1,No,No,No,Yes,No,Yes,No,0,Electronic check,85.3,1219.85,0,13-24,81.32279118139212,True,False,False,False,True,False
3312-ZWLGF,Male,1,1,0,29,1,Yes,No,No,No,Yes,No,No,1,Electronic check,79.3,2414.55,0,25-36,83.26005772393889,True,False,False,False,True,False
6476-YHMGA,Female,0,1,1,15,1,No,No,Yes,Yes,Yes,Yes,Yes,0,Bank transfer (automatic),76.5,1155.6,0,13-24,77.03948640342398,True,False,False,True,False,False
5287-QWLKY,Male,1,1,1,71,1,Yes,Yes,Yes,No,No,Yes,Yes,1,Credit card (automatic),105.1,7548.1,1,61-72,106.31111787166498,True,False,False,False,True,False
0795-XCCTE,Male,1,0,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),25.4,1809.35,0,,25.12982620857471,False,False,True,False,False,True
0168-XZKBB,Female,0,1,0,19,1,Yes,No,No,No,No,Yes,No,1,Electronic check,86.85,1564.4,0,13-24,82.33640875574339,True,False,False,False,True,False
3785-NRHYR,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.65,19.65,0,0-12,19.64803519648035,True,False,False,False,False,True
5196-SGOAK,Female,0,0,0,1,1,No,No,Yes,No,No,No,No,1,Electronic check,75.7,75.7,1,0-12,75.69243075692431,True,False,False,False,True,False
4537-DKTAL,Female,0,0,0,2,1,No,No,No,No,No,No,No,0,Electronic check,45.55,84.4,0,0-12,42.19789010549472,True,False,False,True,False,False
7072-MBHEV,Female,1,1,1,11,1,Yes,No,No,Yes,No,No,No,1,Credit card (automatic),78.1,864.85,0,0-12,78.62201252715884,True,False,False,False,True,False
5602-BVFMK,Female,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.3,228.75,0,13-24,19.062341147157106,False,True,False,False,False,True
6297-NOOPG,Female,0,1,0,70,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Electronic check,110.5,7752.05,0,61-72,110.7434132236954,False,False,True,False,True,False
1891-UAWWU,Female,1,1,0,20,1,Yes,No,No,Yes,No,Yes,No,0,Electronic check,90.8,1951.0,1,13-24,97.54951225243875,True,False,False,False,True,False
8204-TIFGJ,Female,0,0,0,23,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),20.3,470.6,0,13-24,20.460780605301718,True,False,False,False,False,True
8050-DVOJX,Male,1,0,0,49,1,Yes,Yes,Yes,Yes,Yes,No,Yes,0,Credit card (automatic),81.35,4060.9,0,49-60,82.8753410707325,False,False,True,True,False,False
6108-OQZDQ,Female,0,1,1,4,1,Yes,No,Yes,No,No,Yes,Yes,1,Electronic check,97.95,384.5,1,0-12,96.12259693507663,True,False,False,False,True,False
0363-QJVFX,Male,0,0,0,32,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,Credit card (automatic),108.15,3432.9,1,25-36,107.277789756907,True,False,False,False,True,False
8903-XEBGX,Male,0,0,1,2,1,No,No,No,No,No,No,Yes,1,Electronic check,55.3,108.65,0,0-12,54.32228388580571,True,False,False,True,False,False
8169-SAEJD,Male,1,1,0,69,0,No phone service,Yes,Yes,No,No,Yes,Yes,0,Credit card (automatic),56.55,3952.65,0,61-72,57.2846995873919,False,False,True,True,False,False
9840-DVNDC,Male,0,0,0,6,1,No,No,No,No,No,Yes,No,1,Credit card (automatic),80.5,463.05,1,0-12,77.17371377143715,True,False,False,False,True,False
1089-XZWHH,Female,0,1,1,24,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.7,494.05,0,25-36,20.585330894454607,False,False,True,False,False,True
2325-WINES,Female,0,0,0,32,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),104.05,3416.85,0,25-36,106.77622882428491,False,True,False,False,True,False
6064-ZATLR,Female,0,0,0,27,1,No,Yes,Yes,No,No,No,No,0,Bank transfer (automatic),52.85,1498.65,0,25-36,55.505349980185265,False,False,True,True,False,False
3096-JRDSO,Female,1,1,0,27,1,Yes,Yes,No,No,Yes,Yes,Yes,1,Bank transfer (automatic),104.3,2867.75,1,25-36,106.21256958307562,True,False,False,False,True,False
7824-PANSQ,Male,0,0,0,58,1,Yes,No,No,No,Yes,No,No,0,Bank transfer (automatic),80.65,4807.35,0,49-60,82.88520192206565,True,False,False,False,True,False
8042-JVNFH,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,Mailed check,71.35,71.35,1,0-12,71.34286571342865,True,False,False,False,True,False
9648-BCHKM,Female,0,1,1,18,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),24.65,471.35,0,13-24,26.18596563352426,False,False,True,False,False,True
2888-ADFAO,Female,0,1,1,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),21.3,1041.8,0,37-48,22.16591028529726,False,False,True,False,False,True
8707-HOEDG,Female,0,1,1,70,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Electronic check,110.2,7689.8,0,61-72,109.85412877981602,False,False,True,False,True,False
3374-LXDEV,Female,0,0,0,13,1,Yes,No,Yes,Yes,Yes,No,No,0,Electronic check,89.4,1132.35,1,13-24,87.10317612941438,True,False,False,False,True,False
4072-IPYLT,Female,0,1,1,36,1,No,Yes,No,No,No,No,No,0,Credit card (automatic),51.05,1815.0,0,37-48,50.416526620759385,True,False,False,True,False,False
7167-PCEYD,Male,0,0,0,67,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.8,1311.3,0,61-72,19.571612579682714,False,False,True,False,False,True
4936-YPJNK,Female,0,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.9,199.45,0,0-12,19.94480055199448,True,False,False,False,False,True
1580-BMCMR,Male,1,0,0,19,1,No,Yes,No,No,No,No,Yes,1,Electronic check,87.3,1637.3,0,13-24,86.17323066720701,True,False,False,False,True,False
4817-KEQSP,Female,0,1,1,71,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.85,1326.35,0,61-72,18.680959604282247,False,False,True,False,False,True
6408-WHTEF,Male,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Mailed check,89.4,6376.55,0,,88.56307144017855,False,False,True,True,False,False
9251-AWQGT,Female,0,1,1,48,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.0,935.9,0,49-60,19.49787604609157,False,False,True,False,False,True
8749-CLJXC,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.05,20.05,0,0-12,20.047995200479953,True,False,False,False,False,True
7989-VCQOH,Male,0,1,1,18,1,No,Yes,No,Yes,Yes,Yes,Yes,0,Electronic check,83.25,1611.15,0,13-24,89.50783606757741,True,False,False,True,False,False
5049-GLYVG,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.6,20.6,1,0-12,20.597940205979405,True,False,False,False,False,True
4199-QHJNM,Male,1,1,0,67,1,Yes,No,Yes,No,Yes,Yes,Yes,0,Bank transfer (automatic),102.9,6989.7,0,61-72,104.32372488996285,False,False,True,False,True,False
8882-TLVRW,Male,0,1,1,69,0,No phone service,Yes,No,Yes,Yes,No,No,0,Mailed check,39.1,2779.5,0,61-72,40.28255031514447,False,False,True,True,False,False
5883-GTGVD,Male,0,0,0,19,1,Yes,No,Yes,No,No,Yes,Yes,1,Electronic check,99.95,1931.75,1,13-24,101.67051752359198,True,False,False,False,True,False
5135-GRQJV,Male,1,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Mailed check,114.5,8331.95,0,,115.72136705365688,False,False,True,False,True,False
2384-OVPSA,Female,1,0,0,38,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.2,735.9,0,37-48,19.365738511214442,False,False,True,False,False,True
1371-WEPDS,Male,1,1,0,40,1,No,No,No,No,No,No,Yes,0,Electronic check,55.8,2283.3,0,37-48,57.082357294106764,False,True,False,True,False,False
3580-GICBM,Female,0,1,1,61,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,24.2,1445.2,0,61-72,23.691764439730427,False,False,True,False,False,True
4817-QRJSX,Female,0,0,0,10,1,Yes,No,Yes,No,No,No,No,1,Credit card (automatic),81.0,818.05,1,0-12,81.80418195818042,True,False,False,False,True,False
9730-DRTMJ,Male,0,1,0,32,1,Yes,Yes,No,No,Yes,Yes,No,1,Credit card (automatic),72.8,2333.05,0,25-36,72.90758466379792,False,True,False,True,False,False
4686-UXDML,Female,0,0,0,21,1,Yes,No,Yes,No,No,Yes,Yes,1,Credit card (automatic),99.85,1992.55,0,13-24,94.88288151008804,True,False,False,False,True,False
3349-ANQNH,Female,1,0,0,59,1,Yes,No,No,Yes,No,Yes,Yes,1,Electronic check,99.5,5890.0,0,49-60,99.8303392706114,False,True,False,False,True,False
2398-YPMUR,Female,1,1,0,13,1,No,No,No,No,No,No,No,1,Electronic check,70.15,916.75,1,13-24,70.51868831778218,True,False,False,False,True,False
0932-YIXYU,Female,0,0,0,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),20.25,1029.8,0,37-48,21.91059167959217,False,False,True,False,False,True
7480-SPLEF,Male,0,1,1,69,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),26.0,1796.55,0,61-72,26.03691878707422,False,False,True,False,False,True
7636-XUHWW,Male,0,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),19.9,33.7,0,0-12,16.849157542122892,True,False,False,False,False,True
1431-CYWMH,Female,0,1,1,22,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.05,454.05,0,13-24,20.638542552079308,True,False,False,False,False,True
5937-EORGB,Male,1,1,0,15,1,Yes,Yes,No,Yes,No,Yes,No,1,Electronic check,96.5,1392.25,0,13-24,92.81604789301404,True,False,False,False,True,False
6349-JDHQP,Female,0,0,0,53,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.85,1049.6,0,49-60,19.80373621936562,False,False,True,False,False,True
5539-HIVAK,Female,1,1,0,28,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,25.7,734.6,0,25-36,26.235620587069334,True,False,False,False,False,True
5847-MXBEO,Male,0,0,0,22,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.3,475.1,0,13-24,21.595356384743706,False,True,False,False,False,True
9985-MWVIX,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,Mailed check,70.15,70.15,1,0-12,70.14298570142986,True,False,False,False,True,False
4583-PARNH,Male,1,1,0,16,1,No,No,No,Yes,Yes,No,Yes,1,Electronic check,91.55,1540.05,0,13-24,96.25252342172861,True,False,False,False,True,False
1116-FRYVH,Female,0,1,1,48,0,No phone service,Yes,Yes,No,Yes,No,No,0,Mailed check,39.4,1978.65,0,49-60,41.221789121272664,False,False,True,True,False,False
1421-HCERK,Male,1,1,0,30,1,Yes,Yes,Yes,Yes,Yes,Yes,No,1,Bank transfer (automatic),105.7,3181.8,0,25-36,106.05964646784511,True,False,False,False,True,False
9633-XQABV,Female,0,0,0,3,1,No,No,No,No,No,No,No,1,Electronic check,70.25,229.7,0,0-12,76.56411452951568,True,False,False,False,True,False
0716-BQNDX,Male,1,0,0,57,1,Yes,Yes,No,No,Yes,No,Yes,0,Electronic check,93.75,5625.55,0,49-60,98.69368650230437,False,False,True,False,True,False
1265-XTECC,Female,1,1,0,68,1,Yes,Yes,Yes,No,No,No,Yes,1,Credit card (automatic),96.55,6581.9,1,61-72,96.79250471690482,False,True,False,False,True,False
1183-CANVH,Female,0,1,0,23,1,No,No,No,No,Yes,Yes,No,0,Bank transfer (automatic),60.0,1347.15,0,13-24,58.57148447180665,False,True,False,True,False,False
1972-XMUWV,Female,0,1,0,65,1,No,No,No,No,Yes,Yes,No,1,Credit card (automatic),59.8,3808.2,0,61-72,58.58760217291973,False,False,True,True,False,False
8679-LZBMD,Male,0,1,0,44,1,No,No,No,No,No,Yes,Yes,1,Bank transfer (automatic),90.65,3974.15,0,37-48,90.32138563321446,False,True,False,False,True,False
3407-JMJQQ,Female,0,1,1,71,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,Bank transfer (automatic),109.0,7661.8,0,61-72,107.9125240668675,False,False,True,False,True,False
6252-DFGTK,Female,0,1,0,37,1,Yes,Yes,No,Yes,Yes,No,No,0,Credit card (automatic),68.1,2479.25,0,37-48,67.00657565790362,False,True,False,True,False,False
1539-LNKHM,Female,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.4,266.6,0,13-24,22.216481529320593,True,False,False,False,False,True
8645-KOMJQ,Male,0,1,1,69,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),81.95,5601.4,0,61-72,81.1795924933442,False,False,True,True,False,False
0289-IVARM,Female,0,0,0,35,1,No,Yes,Yes,Yes,No,No,No,0,Electronic check,60.55,1982.6,0,25-36,56.64555244127873,True,False,False,True,False,False
9761-XUJWD,Male,0,0,0,5,1,No,No,Yes,No,Yes,No,Yes,1,Bank transfer (automatic),65.6,339.9,0,0-12,67.97864042719145,True,False,False,True,False,False
4057-FKCZK,Male,0,1,1,58,1,Yes,No,No,No,No,Yes,No,0,Bank transfer (automatic),82.5,4828.05,0,49-60,83.24209785845197,False,False,True,False,True,False
4291-TPNFG,Male,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,Bank transfer (automatic),82.3,5980.55,0,,83.06307907905683,False,False,True,True,False,False
6087-YPWHO,Male,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,No,No,0,Mailed check,68.15,4808.7,0,,66.78740723971217,False,False,True,True,False,False
3090-QFUVD,Female,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),20.3,20.3,0,0-12,20.297970202979702,True,False,False,False,False,True
2237-ZFSMY,Female,0,0,0,39,1,No,Yes,No,Yes,Yes,Yes,No,1,Electronic check,95.55,3692.85,1,37-48,94.68821874815704,False,True,False,False,True,False
1722-LDZJS,Male,0,1,1,53,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),20.2,1068.15,0,49-60,20.153735558989514,False,True,False,False,False,True
1818-ESQMW,Female,0,0,0,27,1,No,No,No,Yes,Yes,No,Yes,1,Electronic check,89.2,2383.6,0,25-36,88.28115451424253,True,False,False,False,True,False
4871-JTKJF,Female,1,0,0,1,1,No,No,No,No,No,No,No,1,Electronic check,69.65,69.65,1,0-12,69.64303569643036,True,False,False,False,True,False
1415-YFWLT,Female,1,0,0,1,1,No,No,No,No,No,Yes,Yes,1,Electronic check,89.3,89.3,1,0-12,89.29107089291071,True,False,False,False,True,False
7401-RUBNK,Female,0,1,0,18,1,No,Yes,No,No,No,No,No,0,Electronic check,74.8,1438.05,0,13-24,79.89122282653985,True,False,False,False,True,False
0506-YLVKJ,Male,0,1,1,46,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.2,917.45,0,37-48,19.944521859735087,False,False,True,False,False,True
8661-BOYNW,Female,0,1,0,72,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,Credit card (automatic),84.4,6096.45,0,,84.67279906555684,False,False,True,True,False,False
6711-VTNRE,Female,0,0,0,36,1,No,No,No,Yes,Yes,No,Yes,1,Electronic check,87.55,3078.1,1,37-48,85.50254027072145,True,False,False,False,True,False
4815-GBTCD,Female,0,1,0,4,0,No phone service,No,No,No,No,No,No,1,Electronic check,25.15,99.95,0,0-12,24.9868753281168,True,False,False,True,False,False
2805-AUFQN,Female,0,0,0,25,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.8,475.2,0,25-36,19.007923968304127,False,False,True,False,False,True
0980-PVMRC,Female,0,1,1,40,0,No phone service,No,Yes,No,No,Yes,Yes,1,Electronic check,50.85,2036.55,0,37-48,50.913622715943205,True,False,False,True,False,False
7233-DRTRF,Male,0,1,0,63,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Electronic check,102.4,6444.05,0,61-72,102.28634557722924,True,False,False,False,True,False
3500-RMZLT,Female,1,0,0,15,1,No,Yes,No,Yes,Yes,No,Yes,1,Mailed check,96.3,1426.75,1,13-24,95.11603255978294,True,False,False,False,True,False
3873-NFTGI,Male,0,0,0,14,1,Yes,No,Yes,No,No,No,No,1,Credit card (automatic),55.5,767.55,0,13-24,54.824608395654316,True,False,False,True,False,False
1162-ECVII,Male,1,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),109.75,7932.5,0,,110.17345809241931,False,False,True,False,True,False
7048-GXDAY,Male,0,0,0,39,1,Yes,Yes,Yes,No,No,Yes,Yes,1,Electronic check,106.4,4040.65,0,37-48,103.60614459962923,True,False,False,False,True,False
8571-ZCMCX,Female,0,1,1,47,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),60.0,2768.65,0,37-48,58.907321473784094,False,False,True,True,False,False
1169-WCVAK,Male,0,1,0,19,1,Yes,Yes,Yes,No,Yes,No,No,1,Credit card (automatic),88.8,1672.35,0,13-24,88.0179578002221,True,False,False,False,True,False
4548-SDBKE,Female,0,0,0,5,1,Yes,No,No,No,No,Yes,No,1,Electronic check,85.2,474.8,1,0-12,94.95810083798325,True,False,False,False,True,False
8066-POXGX,Female,0,0,0,13,0,No phone service,No,No,No,No,No,Yes,1,Electronic check,35.1,446.1,1,13-24,34.315120652918054,True,False,False,True,False,False
7129-CAKJW,Female,0,0,0,17,1,Yes,No,No,Yes,No,No,No,0,Bank transfer (automatic),80.05,1345.65,0,13-24,79.15541673284275,True,False,False,False,True,False
8695-ARGXZ,Male,1,1,0,34,1,Yes,No,No,No,No,No,No,1,Electronic check,75.55,2425.4,0,25-36,71.33508430857556,True,False,False,False,True,False
3570-YUEKJ,Female,0,0,0,42,1,No,No,Yes,No,No,No,No,1,Electronic check,49.55,2077.95,0,37-48,49.47488220266141,True,False,False,True,False,False
4143-OOBWZ,Male,0,1,0,5,1,Yes,No,Yes,No,No,No,No,1,Electronic check,81.3,416.3,1,0-12,83.25833483330334,True,False,False,False,True,False
1555-HAPSU,Female,0,1,1,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),23.9,1663.5,0,61-72,23.42954446543033,False,False,True,False,False,True
1697-NVVGY,Male,1,1,0,19,1,No,Yes,No,Yes,No,Yes,No,0,Bank transfer (automatic),66.4,1286.05,0,13-24,67.68648586060073,True,False,False,True,False,False
7854-EKTJL,Female,0,0,1,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Electronic check,19.6,35.85,1,0-12,17.924103794810257,True,False,False,False,False,True
8464-EETCQ,Male,0,0,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),18.8,1094.35,0,49-60,19.19908912440504,False,False,True,False,False,True
2419-FSORS,Male,0,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Electronic check,108.4,7719.5,0,,107.21512886787657,False,False,True,False,True,False
8132-YPVBX,Female,0,0,0,6,1,No,No,Yes,No,No,No,Yes,1,Mailed check,85.95,514.6,0,0-12,85.76523724604591,True,False,False,False,True,False
9102-IAYHT,Female,0,1,1,17,1,Yes,No,No,No,No,No,Yes,1,Electronic check,85.45,1451.6,1,13-24,85.38773301333521,True,False,False,False,True,False
6754-LZUKA,Male,0,1,0,61,1,Yes,No,Yes,Yes,No,Yes,Yes,0,Bank transfer (automatic),80.9,4932.5,0,61-72,80.86052317947019,False,False,True,True,False,False
3422-LYEPQ,Male,0,1,1,1,1,No,No,No,No,No,No,No,1,Electronic check,71.0,71.0,1,0-12,70.992900709929,True,False,False,False,True,False
8099-MZPUJ,Male,0,1,1,48,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Credit card (automatic),111.8,5443.65,0,49-60,113.40913873096096,False,False,True,False,True,False
0787-LHDYT,Male,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),20.6,330.25,0,13-24,20.640495996900018,True,False,False,False,False,True
2642-DTVCO,Male,1,0,0,9,1,Yes,No,No,No,No,No,Yes,1,Electronic check,85.05,746.5,1,0-12,82.94352284974612,True,False,False,False,True,False
0374-IOEGQ,Female,0,0,0,3,1,No,No,No,No,No,No,No,0,Electronic check,44.6,122.7,0,0-12,40.89863671210959,True,False,False,True,False,False
4361-JEIVL,Male,0,0,1,1,1,No,No,No,No,No,No,No,1,Electronic check,44.4,44.4,1,0-12,44.3955604439556,True,False,False,True,False,False
3197-NNYNB,Male,0,0,0,65,1,Yes,No,Yes,Yes,No,Yes,Yes,0,Credit card (automatic),105.1,6631.85,0,61-72,102.02830457183912,False,False,True,False,True,False
3396-DKDEL,Female,0,1,1,70,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Credit card (automatic),115.15,8250.0,0,61-72,117.85697449003644,False,False,True,False,True,False
1752-OZXFY,Male,0,1,0,60,1,No,Yes,No,No,No,Yes,No,1,Mailed check,59.8,3561.15,0,61-72,59.352401079331536,False,True,False,True,False,False
9066-QRSDU,Female,0,1,0,69,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Electronic check,26.3,1763.55,0,61-72,25.558658610639693,False,True,False,False,False,True
9112-WSNPU,Female,1,0,0,35,1,No,No,No,No,No,No,No,0,Electronic check,70.55,2419.0,0,25-36,69.11408824546216,True,False,False,False,True,False
9867-NNXLC,Female,0,0,0,22,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.05,470.2,0,13-24,21.372630124408523,True,False,False,False,False,True
5321-NTRKC,Male,0,1,1,66,1,Yes,No,Yes,Yes,No,Yes,Yes,0,Bank transfer (automatic),79.85,5234.95,0,61-72,79.3173040646908,False,False,True,True,False,False
1363-TXLSL,Male,1,1,0,1,1,No,No,No,No,No,No,No,1,Electronic check,70.3,70.3,1,0-12,70.29297070292971,True,False,False,False,True,False
9507-EXLTT,Female,0,1,0,1,1,No,No,No,No,No,Yes,No,1,Bank transfer (automatic),79.35,79.35,1,0-12,79.34206579342066,True,False,False,False,True,False
